Customer ID,Recency,Frequency,Monetary,Total Orders,Average Price
12911,0.9744325843921747,0.7846780977096522,0.7467885576720595,0.7846780977096522,-0.23669023885448887
12913,-0.899610053788159,-0.34720467610453287,-0.304829134610643,-0.34720467610453287,0.5991701172963471
12914,-0.5719086088604504,-0.4663502312428681,-0.47948746978973916,-0.4663502312428681,-1.3037619953732613
12915,-0.8586473731721954,-0.2995464540491988,-0.30550034424350253,-0.2995464540491988,-0.2532309300912685
12916,-0.14180046239283275,-0.16252906564011319,0.013084513638763161,-0.16252906564011319,1.3034508761565538
12917,-0.5719086088604504,-0.3114610095630323,-0.2795389145153992,-0.3114610095630323,0.3032987446353908
12920,1.1792459874719927,-0.31741828731994903,-0.3352732858153441,-0.31741828731994903,-0.4458067769511019
12921,-0.9200913940961407,3.947992586632454,3.1553524098707544,3.947992586632454,-0.6557364841524607
12923,-0.6743153104003593,-0.34720467610453287,-0.34462227713017357,-0.34720467610453287,-0.12879131465131383
12924,-0.6435932999383865,-0.26976006526461493,-0.29684653433413477,-0.26976006526461493,-0.4977420484336224
12925,1.3943000607058014,-0.47826478675670164,-0.496651258972862,-0.47826478675670164,-2.504752181092535
12926,-0.4592612371665505,1.0229692079863228,0.9091973170514689,1.0229692079863228,-0.36415226369094306
12927,-0.6333526297843957,-0.44252112021520107,-0.4666625714476013,-0.44252112021520107,-1.365711805585996
12928,-0.79720335224825,0.04001837809505678,-0.07359741609052749,0.04001837809505678,-0.7513800160881344
12931,0.953951244084193,-0.3889056204029502,-0.3814429198470404,-0.3889056204029502,0.001244662127161841
12932,0.851544542544284,0.004274711553556201,-0.04207453511873068,0.004274711553556201,-0.4174169301642828
12933,-0.7767220119402682,0.4868142098638141,0.5836606451145864,0.4868142098638141,0.12329531505609513
12934,2.8689565628804905,-0.49613662002745196,-0.49255208585789834,-0.49613662002745196,0.8815840704133917
12935,-0.8279253627102227,0.1829930442610591,0.21571790744454145,0.1829930442610591,-0.020645760905710256
12937,0.07325361084097605,0.04001837809505678,-0.09500420902422678,0.04001837809505678,-0.8632680640621897
12939,-0.6845559805543502,-0.49017934227053517,-0.48442565494577733,-0.49017934227053517,0.8815840704133917
12941,2.7460685210325995,-0.3591192316183664,-0.39800741471511003,-0.3591192316183664,-0.9488807972987768
12942,-0.9303320642501316,-0.4246492869444508,-0.37230967448563007,-0.4246492869444508,1.7130388143728892
12943,1.0461172754701111,-0.4067774536737005,-0.4424271093468511,-0.4067774536737005,-1.2519787951187515
12945,2.0497029505612185,-0.3412473983476161,-0.3398758661549524,-0.3412473983476161,-0.1509127664655201
12946,-0.2032444833167781,-0.39486289815986697,-0.39364455210152294,-0.39486289815986697,-0.15534680196131878
12947,-0.8484067030182044,-0.41273473143061723,-0.42773241274174734,-0.41273473143061723,-0.6705817265731634
12948,2.807512541956545,-0.4544356757290346,-0.46615916422295667,-0.4544356757290346,-0.9313030137261449
12949,-0.7562406716322865,2.196552926098925,2.4153917331883026,2.196552926098925,0.07814690639409154
12951,-0.7152779910163228,0.24256582183022674,0.22734421715657288,0.24256582183022674,-0.21344533562913123
12953,0.6774531499264388,-0.34720467610453287,-0.30720234009825353,-0.34720467610453287,0.5557555499693485
12954,1.8653708877893826,-0.44847839797211786,-0.4565704551821059,-0.44847839797211786,-0.6525922111330646
12956,2.3364417148729637,-0.3710337871321999,-0.39999707184108657,-0.3710337871321999,-0.8069196803374974
12957,0.8720258828522658,0.8502081530357366,1.243363827125117,0.8502081530357366,0.6706757816509743
12958,-0.5719086088604504,-0.23997367648003112,-0.11487680851138991,-0.23997367648003112,1.186841501104697
12959,0.28830768407478485,-0.4723075089997849,-0.4701145067023076,-0.4723075089997849,-0.07616759667919396
12960,-0.43877989685856866,-0.1267853990986126,-0.16341964803069678,-0.1267853990986126,-0.4374057538063291
12961,-0.7869626820942591,-0.26976006526461493,-0.34543731739864586,-0.26976006526461493,-1.090343583597441
12963,-0.9303320642501316,0.01618926706738973,0.13371047337266542,0.01618926706738973,0.48461775957274533
12964,-0.19300381316278722,-0.34720467610453287,-0.27493633417579083,-0.34720467610453287,1.146018253223295
12967,-0.8688880433261863,-0.21614456545236405,-0.20196625837491672,-0.21614456545236405,-0.02367178357714465
12969,1.4967067622457104,-0.47826478675670164,-0.47622730871584995,-0.47826478675670164,-0.07616759667919396
12970,-0.7767220119402682,0.7251053201404846,0.4585759356766885,0.7251053201404846,-0.7687996102018828
12971,-0.9200913940961407,0.051932933608890314,0.10734152351032596,0.051932933608890314,0.12599990191728283
12972,-0.43877989685856866,-0.12082812134169583,-0.16289226903344997,-0.12082812134169583,-0.47327110597037175
12973,-0.43877989685856866,-0.47826478675670164,-0.47071380101736077,-0.47826478675670164,0.5794362230568021
12974,1.1178019665480472,-0.3710337871321999,-0.2730425641402228,-0.3710337871321999,1.937805876438656
12975,-0.2032444833167781,0.08171932239347413,0.29343439422063655,0.08171932239347413,0.8705312997168662
12976,-0.79720335224825,0.21277943304564292,-0.07932666974243578,0.21277943304564292,-1.313548545146132
12977,0.46239907669263003,-0.23997367648003112,-0.19043583575329368,-0.23997367648003112,0.3700576118525795
12978,-0.7255186611703137,0.43915598780848,0.47703420058032614,0.43915598780848,-0.040374586817988146
12980,-0.4182985565505869,-0.4663502312428681,-0.4368177145579534,-0.4663502312428681,2.0787736542791238
12982,-0.6333526297843957,0.29022404388556083,0.2645244364624716,0.29022404388556083,-0.247108952227226
12983,1.4557440816297469,-0.3591192316183664,-0.43166378344849615,-0.3591192316183664,-1.6158864225953986
12986,-0.28516984454870525,-0.007639843960277327,0.10331426571316864,-0.007639843960277327,0.47757551434349854
12987,-0.3670952057806324,-0.3233755650768658,-0.3337630641414101,-0.3233755650768658,-0.3372689440175298
12989,0.42143639607666644,-0.4246492869444508,-0.35624858684220506,-0.4246492869444508,2.30067033172823
12990,-0.39781721624260513,-0.418692009187534,-0.435235577566213,-0.418692009187534,-0.7602759303167547
12991,-0.6845559805543502,-0.44252112021520107,-0.4098494703805607,-0.44252112021520107,1.3365161122823697
12992,2.7563091911865905,-0.4663502312428681,-0.435235577566213,-0.4663502312428681,2.204193515446009
12993,-0.11107845193086006,-0.23401639872311433,-0.2620395205158466,-0.23401639872311433,-0.4612952511714504
12996,-0.8279253627102227,-0.4067774536737005,-0.37015221495143863,-0.4067774536737005,0.8965489402117134
12997,-0.6333526297843957,-0.22805912096619757,-0.23217069185359654,-0.22805912096619757,-0.20728836062639286
12998,0.37023304530671197,-0.192315454424697,-0.2848606480330714,-0.192315454424697,-1.0095807942096735
13000,2.7563091911865905,-0.32933284283378256,-0.2456188562833897,-0.32933284283378256,1.199655128983959
13001,-0.5309459282444867,3.2748202001008595,3.279909740311405,3.2748202001008595,-0.14738392163199973
13002,-0.408057886396596,-0.41273473143061723,-0.39515477377545694,-0.41273473143061723,0.3624218572195537
13004,-0.7152779910163228,1.8033725941424188,1.5267341510548584,1.8033725941424188,-0.4918768381790208
13005,-0.2544478340867326,-0.3531619538614496,-0.348289958338299,-0.3531619538614496,-0.08437689668284429
13007,1.2611713487039198,-0.4603929534859514,-0.4538137013328613,-0.4603929534859514,0.20073339550743838
13008,-0.602630619322423,-0.38294834264603345,-0.36058747768319005,-0.38294834264603345,0.3479795701760937
13009,2.213553673025073,-0.47826478675670164,-0.48198053414036035,-0.47826478675670164,-0.7602759303167547
13010,-0.8381660328642135,-0.4544356757290346,-0.4544129956479145,-0.4544356757290346,-0.23294242313780136
13011,-0.8586473731721954,-0.48422206451361843,-0.47035422442832886,-0.48422206451361843,1.824133330091809
13012,-0.27492917439471437,-0.15061451012627966,-0.19743559335311475,-0.15061451012627966,-0.5390036020639277
13013,-0.8688880433261863,1.2970039848044939,1.3188749108218165,1.2970039848044939,-0.11792387797075816
13014,-0.2442071639327417,0.11150571117805795,0.06802781644283792,0.11150571117805795,-0.35744903288842395
13015,-0.1827631430087963,0.337882265940895,0.24923044554231466,0.337882265940895,-0.45396359369511396
13018,-0.43877989685856866,0.2723522106148106,0.435802751704668,0.2723522106148106,0.4427022625259103
13019,-0.7869626820942591,-0.18040089891086347,0.024758766895998947,-0.18040089891086347,1.6444493202382393
13020,1.0870799560860747,-0.28167462077844846,-0.2193457935114587,-0.28167462077844846,0.6329014464289269
13021,-0.8381660328642135,0.17703576650414235,0.3338268310552203,0.17703576650414235,0.4981233465586537
13023,0.7388971708503842,-0.3591192316183664,-0.324869536506021,-0.3591192316183664,0.5005737345958059
13024,0.1449383019189123,-0.3531619538614496,-0.28740165592889677,-0.3531619538614496,1.0740465482767583
13025,2.817753212110536,-0.44252112021520107,-0.4389512023195427,-0.44252112021520107,-0.047663082777628506
13026,1.3840593905518106,-0.2876318985353652,-0.35828618751338587,-0.2876318985353652,-1.1023300971355352
13029,-0.8381660328642135,-0.4723075089997849,-0.4705939421543501,-0.4723075089997849,-0.12177481892169754
13030,-0.899610053788159,-0.19827273218161376,-0.2136644834047546,-0.19827273218161376,-0.3068864856706849
13031,-0.5002239177825141,1.749757094330168,1.2238268324543837,1.749757094330168,-0.8136955008137619
13032,-0.6538339700923774,0.2187367108025597,0.2551754451476422,0.2187367108025597,-0.012468253216522788
13033,-0.27492917439471437,-0.49017934227053517,-0.4909699488661579,-0.49017934227053517,-0.6747623886120596
13034,-0.8893693836341681,-0.4008201759167837,-0.39997310006848447,-0.4008201759167837,-0.16604065227471645
13035,-0.2544478340867326,-0.43060656470136754,-0.42648588056643677,-0.43060656470136754,-0.042912330460701274
13036,2.3364417148729637,-0.49613662002745196,-0.49768204519475345,-0.49613662002745196,-1.5584023195605756
13037,-0.5821492790144412,0.4987287653776476,0.6230222957272786,0.4987287653776476,0.19774720833679785
13039,1.3123746994738743,-0.26380278750769814,-0.14592025403114414,-0.26380278750769814,1.2347549976537826
13041,-0.05987510116090559,-0.293589176292282,-0.17976839694534727,-0.293589176292282,1.3773997293640432
13042,1.4557440816297469,0.5463869874329816,0.648240600504716,0.5463869874329816,0.12129094507528403
13044,0.37023304530671197,1.5114659840534974,1.4308710324189533,1.5114659840534974,-0.26554551507373353
13045,-0.5616679387064595,-0.3531619538614496,-0.294808933662954,-0.3531619538614496,0.9331202315474212
13046,0.0015689197630397824,-0.38294834264603345,-0.3665804208337218,-0.38294834264603345,0.205457000668269
13047,-0.8484067030182044,0.540429709676065,1.0686575484008165,0.540429709676065,1.2816897158294163
13048,-0.2032444833167781,0.26043765510097705,0.1039135600282218,0.26043765510097705,-0.7370269361657906
13049,-0.6845559805543502,-0.44847839797211786,-0.44940289517406995,-0.44847839797211786,-0.27379889306337774
13050,-0.9200913940961407,2.7684515907629343,2.489943945980917,2.7684515907629343,-0.392655966330159
13051,1.250930678549929,-0.49017934227053517,-0.47263154282553094,-0.49017934227053517,3.686428238327391
13052,-0.3670952057806324,0.7727635421958187,1.0961531715754562,0.7727635421958187,0.565477003164821
13053,1.6912794951715373,-0.4067774536737005,-0.394603423005608,-0.4067774536737005,0.1696838357218047
13055,-0.27492917439471437,-0.06721262152944496,-0.16634420428815624,-0.06721262152944496,-0.8052583960901833
13056,0.9744325843921747,-0.41273473143061723,-0.3792135449950426,-0.41273473143061723,0.8679019037406405
13057,0.759378511158366,-0.3055037318061155,-0.3733884042527258,-0.3055037318061155,-1.1489738471562778
13059,-0.43877989685856866,0.4451132655653967,0.7678597457893289,0.4451132655653967,0.8110936624505273
13063,0.24734500345882127,-0.43060656470136754,-0.4347561421141705,-0.43060656470136754,-0.3707142403286993
13064,0.9641919142381838,-0.3710337871321999,-0.34953649051360963,-0.3710337871321999,0.2840258062587643
13065,-0.8484067030182044,-0.1744436211539467,-0.0485229419487028,-0.1744436211539467,0.9265693759889527
13067,-0.47974257747453225,-0.418692009187534,-0.3570875988832795,-0.418692009187534,1.894715935943303
13069,-0.8893693836341681,3.2033328670178585,2.2281002738478857,3.2033328670178585,-0.8969692809045172
13070,0.03229093022501247,-0.3591192316183664,-0.38369626647164035,-0.3591192316183664,-0.6652608839782047
13071,1.5991134637856192,-0.44252112021520107,-0.44369761329476376,-0.44252112021520107,-0.27341883287802404
13073,-0.4592612371665505,-0.3591192316183664,-0.3757136661951321,-0.3591192316183664,-0.5070608318245183
13074,0.564805778232539,-0.38294834264603345,-0.3386293339796419,-0.38294834264603345,0.870182264852766
13076,0.011809589917030678,-0.44847839797211786,-0.4147397119913946,-0.44847839797211786,1.5580912003438685
13077,-0.9200913940961407,0.8323363197649863,0.6334500168092039,0.8323363197649863,-0.5754546982157139
13078,-0.9200913940961407,1.6186969836779992,2.320703231409902,1.6186969836779992,0.7858857698090365
13079,-0.39781721624260513,-0.43656384245828433,-0.4343006784347301,-0.43656384245828433,-0.11348259669578767
13080,-0.5616679387064595,-0.43060656470136754,-0.4099453574709692,-0.43060656470136754,0.6126914892752948
13081,-0.8688880433261863,6.581109355189663,4.903757616379478,6.581109355189663,-0.8216960855865693
13082,-0.32613252516466884,-0.27571734302153167,-0.28581951893715646,-0.27571734302153167,-0.2943021399048547
13083,-0.31589185501067796,-0.49017934227053517,-0.49866488787144064,-0.49017934227053517,-2.504752181092535
13085,2.285238364103009,-0.13869995461244614,0.00021167175142103634,-0.13869995461244614,0.9219576769887226
13086,-0.7562406716322865,-0.23401639872311433,-0.10159644648981159,-0.23401639872311433,1.2345332958789927
13087,2.7665498613405815,-0.43656384245828433,-0.3937164674193293,-0.43656384245828433,1.64135893186238
13088,-0.39781721624260513,-0.3889056204029502,-0.33198915296885273,-0.3889056204029502,1.2392407079993446
13089,-0.899610053788159,7.248324463964341,7.001527436791597,7.248324463964341,-0.2408846877721732
13090,-0.9303320642501316,0.08171932239347413,0.1328235177863867,0.08171932239347413,0.09102010322508756
13091,2.797271871802554,-0.43060656470136754,-0.4315439245854855,-0.43060656470136754,-0.24339407823504197
13092,-0.4285392267045778,-0.15657178788319642,0.03880622564084531,-0.15657178788319642,1.4404691257385602
13093,-0.8484067030182044,3.435666699537612,3.393991406124927,3.435666699537612,-0.18114700460955685
13094,-0.6845559805543502,-0.48422206451361843,-0.48257982845541353,-0.48422206451361843,-0.11417361521461336
13097,-0.6947966507083411,2.5659041470277644,3.1805227711029875,2.5659041470277644,0.41619114868539286
13101,0.4316770662306574,-0.26976006526461493,-0.3092878843146386,-0.26976006526461493,-0.6494737685865684
13102,-0.9303320642501316,0.42128415453772966,0.44258676335106983,0.42128415453772966,-0.08911416299319477
13103,-0.19300381316278722,-0.3531619538614496,-0.3944356205973932,-0.3531619538614496,-0.9623159248510478
13104,-0.4182985565505869,-0.4723075089997849,-0.4640736200065716,-0.4723075089997849,0.49848340357635723
13106,-0.43877989685856866,-0.43060656470136754,-0.45177610066168056,-0.43060656470136754,-1.045321069332405
13107,-0.43877989685856866,0.028103822581223254,-0.10054168849531808,0.028103822581223254,-0.8452129762346766
13108,-0.8586473731721954,-0.3412473983476161,-0.43279045676079614,-0.3412473983476161,-1.78770529805761
13109,0.9744325843921747,-0.37699106488911666,-0.3575910061079242,-0.37699106488911666,0.25719948018863337
13110,-0.19300381316278722,0.0698047668796406,0.44941871854267607,0.0698047668796406,1.7236549185887924
13111,2.6846245001086544,-0.43656384245828433,-0.4444647100180319,-0.43656384245828433,-0.5529703746690089
13112,0.8720258828522658,-0.49017934227053517,-0.49360684385239195,-0.49017934227053517,-1.3018616944464902
13113,-0.9200913940961407,0.42128415453772966,0.5690618355998911,0.42128415453772966,0.2989885862833395
13114,2.807512541956545,-0.4246492869444508,-0.37868616599779575,-0.4246492869444508,1.4797403313631565
13115,-0.7869626820942591,0.5940452094883159,0.4766746239912941,0.5940452094883159,-0.4571985879416362
13117,-0.9303320642501316,0.10554843342114119,-0.01676034325088473,0.10554843342114119,-0.7270765553019906
13118,-0.8176846925562318,-0.2221018432092808,-0.12000676784824503,-0.2221018432092808,0.8687267152067284
13119,2.1725909924091096,-0.43656384245828433,-0.4607655153874781,-0.43656384245828433,-1.2578092638713447
13123,0.1654196422268941,-0.2518882319938646,-0.2254346237523989,-0.2518882319938646,0.13340844838755148
13124,-0.7255186611703137,-0.18635817666778023,-0.2191540193306417,-0.18635817666778023,-0.457160005129546
13125,0.6876938200804297,-0.4067774536737005,-0.3878194113592061,-0.4067774536737005,0.37135327157537723
13126,-0.9200913940961407,0.11746298893497471,0.04513477360780676,0.11746298893497471,-0.4874000260821569
13129,-0.039393760852923794,-0.4544356757290346,-0.4750287200857436,-0.4544356757290346,-1.4586365209050982
13131,-0.3875765460886142,0.045975655851973544,0.011286630693603649,0.045975655851973544,-0.3367979998748082
13133,0.03229093022501247,-0.47826478675670164,-0.4704740832913395,-0.47826478675670164,0.6079407369583676
13134,-0.5514272685524685,-0.38294834264603345,-0.35876562296542835,-0.38294834264603345,0.39130643130647286
13135,0.3599923751527211,-0.41273473143061723,-0.4011956604711929,-0.41273473143061723,0.1708715238010365
13136,-0.8279253627102227,0.5761733762175655,0.6769108405368598,0.5761733762175655,0.11085981055560522
13137,-0.7152779910163228,3.590555921217448,3.2765776639197095,3.590555921217448,-0.36849860562368647
13138,-0.8586473731721954,-0.293589176292282,-0.23276998616864972,-0.293589176292282,0.6571313838056398
13139,-0.19300381316278722,-0.08508445480019526,-0.15105021336799931,-0.08508445480019526,-0.6079803846141071
13140,-0.9200913940961407,-0.10891356582786231,-0.12453743287004704,-0.10891356582786231,-0.2729351199148457
13141,-0.7255186611703137,1.0825419855554905,0.7048619273909397,1.0825419855554905,-0.8280009407896461
13143,1.3123746994738743,-0.3710337871321999,-0.37063165040348117,-0.3710337871321999,-0.17204641616627625
13144,-0.2544478340867326,-0.48422206451361843,-0.478504627113052,-0.48422206451361843,0.5319286998875272
13145,0.6160091290024935,-0.49017934227053517,-0.4803025100582115,-0.49017934227053517,1.8621393486272289
13148,-0.6845559805543502,1.87485992722542,1.9790815000569921,1.87485992722542,-0.027588475242942317
13150,0.28830768407478485,-0.48422206451361843,-0.47155281305843516,-0.48422206451361843,1.6341032374147084
13151,1.732242175787501,-0.055298066015611436,0.13598779176986744,-0.055298066015611436,1.0539793704900562
13152,-0.39781721624260513,0.23660854407330997,0.41720065616541757,0.23660854407330997,0.5371392024286739
13154,-0.5821492790144412,0.004274711553556201,0.04453547929275359,0.004274711553556201,0.06722687560679708
13155,-0.899610053788159,-0.04934078825869467,-0.06937838411255312,-0.04934078825869467,-0.28440057191799495
13156,-0.7255186611703137,0.057890211365807076,0.06728469149217199,0.057890211365807076,-0.10976653434188965
13157,-0.47974257747453225,0.3200104326701447,0.11647476887173622,0.3200104326701447,-0.8565303033466773
13158,-0.6947966507083411,-0.37699106488911666,-0.3952266890932633,-0.37699106488911666,-0.5952212212486444
13161,0.45215840653863915,-0.3889056204029502,-0.29047004282196903,-0.3889056204029502,2.278605299104832
13162,-0.7767220119402682,0.2783094883717273,0.4024819877877116,0.2783094883717273,0.29556607927068157
13163,1.5786321234776375,-0.49017934227053517,-0.4750287200857436,-0.49017934227053517,3.11633796029609
13164,1.158764647164011,-0.4603929534859514,-0.4399100732236278,-0.4603929534859514,1.1454544276735936
13165,-0.43877989685856866,-0.48422206451361843,-0.49399039221402596,-0.48422206451361843,-1.923260097500608
13166,-0.4285392267045778,-0.36507650937528313,-0.39678485431240157,-0.36507650937528313,-0.8351312624756474
13167,-0.6743153104003593,-0.41273473143061723,-0.3961615882247463,-0.41273473143061723,0.3304968016498009
13168,0.8822665530062567,-0.23997367648003112,-0.1941754322792255,-0.23997367648003112,0.32963302850126835
13169,1.0870799560860747,-0.47826478675670164,-0.45537186655199957,-0.47826478675670164,2.4037251127569643
13173,-0.9098507239421498,0.5940452094883159,0.635583504570793,0.5940452094883159,-0.046423756086256186
13174,-0.8893693836341681,3.9718216976601206,4.605117273302182,3.9718216976601206,0.2500515725367465
13175,1.2918933591658925,-0.26976006526461493,-0.2903262121863563,-0.26976006526461493,-0.4182217634979742
13177,-0.2646885042407235,-0.4246492869444508,-0.40622973271763957,-0.4246492869444508,0.4719961321970569
13178,-0.602630619322423,1.9940054823637552,1.3867150272858357,1.9940054823637552,-0.8411226232060622
13179,1.6605574847095648,-0.2995464540491988,-0.33086247965655274,-0.2995464540491988,-0.6080282913601602
13180,1.547910113015665,-0.47826478675670164,-0.4646009990038184,-0.47826478675670164,1.3063013275467108
13181,-0.7664813417862774,-0.3889056204029502,-0.37346031957053216,-0.3889056204029502,0.20107630695287063
13183,-0.6333526297843957,-0.2995464540491988,-0.37087136812950244,-0.2995464540491988,-1.1677228054979492
13187,1.72200150563351,-0.3889056204029502,-0.4620839628805951,-0.3889056204029502,-2.0174750171331497
13190,0.9027478933142385,-0.4246492869444508,-0.424088703306224,-0.4246492869444508,-0.18141503262343373
13191,2.0701842908692005,-0.15657178788319642,-0.25537536773245534,-0.15657178788319642,-0.9719956646063103
13192,0.8105818619283205,0.028103822581223254,-0.029033890823173685,0.028103822581223254,-0.46306032469144726
13194,-0.35685453562664154,-0.47826478675670164,-0.48198053414036035,-0.47826478675670164,-0.7602759303167547
13195,-0.4285392267045778,-0.23401639872311433,-0.2863708697070053,-0.23401639872311433,-0.7184693099277925
13196,-0.13155979223884184,-0.09699901031402879,-0.1656729946552967,-0.09699901031402879,-0.6403892983189958
13197,1.5683914533236467,-0.39486289815986697,-0.3874358629975721,-0.39486289815986697,0.008712511383244265
